Periodo,Sexo,Edad,Estado civil,Total
2019T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,8"
2019T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,4"
2019T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,3"
2019T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2018T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,6"
2018T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"1,2"
2018T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,5"
2018T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,9"
2017T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"1,2"
2017T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"1,3"
2017T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"1,3"
2017T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,8"
2016T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,4"
2016T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,5"
2016T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2016T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2015T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2015T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2015T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"1,1"
2015T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"1,7"
2014T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"2,4"
2014T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,5"
2014T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,1"
2014T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,1"
2013T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,4"
2013T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,5"
2013T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,2"
2013T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2012T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,3"
2012T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,2"
2012T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,2"
2012T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2011T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2011T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2011T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,1"
2011T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2010T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2010T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2010T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,9"
2010T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,6"
2009T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"1,9"
2009T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,1
2009T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,2"
2009T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,4"
2008T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,8"
2008T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2008T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,3"
2008T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2007T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2007T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2007T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2007T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,2"
2006T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,1
2006T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,3"
2006T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,3"
2006T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2005T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,5"
2005T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2005T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,3"
2005T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,"0,2"
2004T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2004T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2004T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2004T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2003T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2003T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2003T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2003T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2002T4,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2002T3,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2002T2,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2002T1,Hombres,De 65 a 69 años,Separados/Separadas o Divorciados/Divorciadas,0
2025T1,Hombres,70 y más años,Total,"0,7"
2024T4,Hombres,70 y más años,Total,1
2024T3,Hombres,70 y más años,Total,"1,5"
2024T2,Hombres,70 y más años,Total,..
2024T1,Hombres,70 y más años,Total,2
2023T4,Hombres,70 y más años,Total,"0,6"
2023T3,Hombres,70 y más años,Total,"3,1"
2023T2,Hombres,70 y más años,Total,"0,2"
2023T1,Hombres,70 y más años,Total,"1,5"
2022T4,Hombres,70 y más años,Total,"2,1"
2022T3,Hombres,70 y más años,Total,"0,9"
2022T2,Hombres,70 y más años,Total,"2,6"
2022T1,Hombres,70 y más años,Total,"0,6"
2021T4,Hombres,70 y más años,Total,"0,4"
2021T3,Hombres,70 y más años,Total,1
2021T2,Hombres,70 y más años,Total,1
2021T1,Hombres,70 y más años,Total,1
2020T4,Hombres,70 y más años,Total,0
2020T3,Hombres,70 y más años,Total,"1,2"
2020T2,Hombres,70 y más años,Total,"0,4"
2020T1,Hombres,70 y más años,Total,"0,2"
2019T4,Hombres,70 y más años,Total,"0,6"
2019T3,Hombres,70 y más años,Total,1
2019T2,Hombres,70 y más años,Total,0
2019T1,Hombres,70 y más años,Total,"0,1"
2018T4,Hombres,70 y más años,Total,0
2018T3,Hombres,70 y más años,Total,0
2018T2,Hombres,70 y más años,Total,0
2018T1,Hombres,70 y más años,Total,0
2017T4,Hombres,70 y más años,Total,"0,2"
2017T3,Hombres,70 y más años,Total,"0,2"
2017T2,Hombres,70 y más años,Total,0
2017T1,Hombres,70 y más años,Total,"0,4"
2016T4,Hombres,70 y más años,Total,"0,6"
2016T3,Hombres,70 y más años,Total,1
2016T2,Hombres,70 y más años,Total,"0,6"
2016T1,Hombres,70 y más años,Total,"1,3"
2015T4,Hombres,70 y más años,Total,"0,5"
2015T3,Hombres,70 y más años,Total,"0,5"
2015T2,Hombres,70 y más años,Total,"0,7"
2015T1,Hombres,70 y más años,Total,0
2014T4,Hombres,70 y más años,Total,"0,8"
2014T3,Hombres,70 y más años,Total,"0,7"
2014T2,Hombres,70 y más años,Total,"0,6"
2014T1,Hombres,70 y más años,Total,0
2013T4,Hombres,70 y más años,Total,"0,1"
2013T3,Hombres,70 y más años,Total,"0,2"
2013T2,Hombres,70 y más años,Total,0
2013T1,Hombres,70 y más años,Total,0
2012T4,Hombres,70 y más años,Total,0
2012T3,Hombres,70 y más años,Total,0
2012T2,Hombres,70 y más años,Total,0
2012T1,Hombres,70 y más años,Total,"0,1"
2011T4,Hombres,70 y más años,Total,0
2011T3,Hombres,70 y más años,Total,"0,6"
2011T2,Hombres,70 y más años,Total,"0,5"
2011T1,Hombres,70 y más años,Total,"1,4"
2010T4,Hombres,70 y más años,Total,"0,8"
2010T3,Hombres,70 y más años,Total,"0,6"
2010T2,Hombres,70 y más años,Total,0
2010T1,Hombres,70 y más años,Total,0
2009T4,Hombres,70 y más años,Total,0
2009T3,Hombres,70 y más años,Total,0
2009T2,Hombres,70 y más años,Total,0
2009T1,Hombres,70 y más años,Total,0
2008T4,Hombres,70 y más años,Total,0
2008T3,Hombres,70 y más años,Total,0
2008T2,Hombres,70 y más años,Total,0
2008T1,Hombres,70 y más años,Total,0
2007T4,Hombres,70 y más años,Total,0
2007T3,Hombres,70 y más años,Total,0
2007T2,Hombres,70 y más años,Total,"0,3"
2007T1,Hombres,70 y más años,Total,"0,4"
2006T4,Hombres,70 y más años,Total,0
2006T3,Hombres,70 y más años,Total,0
2006T2,Hombres,70 y más años,Total,"0,1"
2006T1,Hombres,70 y más años,Total,"0,4"
2005T4,Hombres,70 y más años,Total,"0,1"
2005T3,Hombres,70 y más años,Total,"0,6"
2005T2,Hombres,70 y más años,Total,0
2005T1,Hombres,70 y más años,Total,"0,2"
2004T4,Hombres,70 y más años,Total,"0,5"
2004T3,Hombres,70 y más años,Total,0
2004T2,Hombres,70 y más años,Total,0
2004T1,Hombres,70 y más años,Total,0
2003T4,Hombres,70 y más años,Total,"0,1"
2003T3,Hombres,70 y más años,Total,0
2003T2,Hombres,70 y más años,Total,"0,1"
2003T1,Hombres,70 y más años,Total,"0,6"
2002T4,Hombres,70 y más años,Total,0
2002T3,Hombres,70 y más años,Total,0
2002T2,Hombres,70 y más años,Total,0
2002T1,Hombres,70 y más años,Total,"0,5"
2025T1,Hombres,70 y más años,Solteros/Solteras,..
2024T4,Hombres,70 y más años,Solteros/Solteras,..
2024T3,Hombres,70 y más años,Solteros/Solteras,..
2024T2,Hombres,70 y más años,Solteros/Solteras,..
2024T1,Hombres,70 y más años,Solteros/Solteras,"1,8"
2023T4,Hombres,70 y más años,Solteros/Solteras,"0,6"
2023T3,Hombres,70 y más años,Solteros/Solteras,..
2023T2,Hombres,70 y más años,Solteros/Solteras,..
2023T1,Hombres,70 y más años,Solteros/Solteras,..
2022T4,Hombres,70 y más años,Solteros/Solteras,"1,3"
2022T3,Hombres,70 y más años,Solteros/Solteras,"0,6"
2022T2,Hombres,70 y más años,Solteros/Solteras,..
2022T1,Hombres,70 y más años,Solteros/Solteras,..
2021T4,Hombres,70 y más años,Solteros/Solteras,..
2021T3,Hombres,70 y más años,Solteros/Solteras,..
2021T2,Hombres,70 y más años,Solteros/Solteras,..
2021T1,Hombres,70 y más años,Solteros/Solteras,..
2020T4,Hombres,70 y más años,Solteros/Solteras,0
2020T3,Hombres,70 y más años,Solteros/Solteras,"0,2"
2020T2,Hombres,70 y más años,Solteros/Solteras,"0,2"
2020T1,Hombres,70 y más años,Solteros/Solteras,0
2019T4,Hombres,70 y más años,Solteros/Solteras,0
2019T3,Hombres,70 y más años,Solteros/Solteras,0
2019T2,Hombres,70 y más años,Solteros/Solteras,0
2019T1,Hombres,70 y más años,Solteros/Solteras,0
2018T4,Hombres,70 y más años,Solteros/Solteras,0
2018T3,Hombres,70 y más años,Solteros/Solteras,0
2018T2,Hombres,70 y más años,Solteros/Solteras,0
2018T1,Hombres,70 y más años,Solteros/Solteras,0
2017T4,Hombres,70 y más años,Solteros/Solteras,0
2017T3,Hombres,70 y más años,Solteros/Solteras,0
2017T2,Hombres,70 y más años,Solteros/Solteras,0
2017T1,Hombres,70 y más años,Solteros/Solteras,0
2016T4,Hombres,70 y más años,Solteros/Solteras,0
2016T3,Hombres,70 y más años,Solteros/Solteras,0
2016T2,Hombres,70 y más años,Solteros/Solteras,0
2016T1,Hombres,70 y más años,Solteros/Solteras,0
2015T4,Hombres,70 y más años,Solteros/Solteras,0
2015T3,Hombres,70 y más años,Solteros/Solteras,0
2015T2,Hombres,70 y más años,Solteros/Solteras,"0,3"
2015T1,Hombres,70 y más años,Solteros/Solteras,0
2014T4,Hombres,70 y más años,Solteros/Solteras,0
2014T3,Hombres,70 y más años,Solteros/Solteras,0
2014T2,Hombres,70 y más años,Solteros/Solteras,0
2014T1,Hombres,70 y más años,Solteros/Solteras,0
2013T4,Hombres,70 y más años,Solteros/Solteras,0
2013T3,Hombres,70 y más años,Solteros/Solteras,0
2013T2,Hombres,70 y más años,Solteros/Solteras,0
2013T1,Hombres,70 y más años,Solteros/Solteras,0
2012T4,Hombres,70 y más años,Solteros/Solteras,0
2012T3,Hombres,70 y más años,Solteros/Solteras,0
2012T2,Hombres,70 y más años,Solteros/Solteras,0
2012T1,Hombres,70 y más años,Solteros/Solteras,0
2011T4,Hombres,70 y más años,Solteros/Solteras,0
2011T3,Hombres,70 y más años,Solteros/Solteras,0
2011T2,Hombres,70 y más años,Solteros/Solteras,0
2011T1,Hombres,70 y más años,Solteros/Solteras,0
2010T4,Hombres,70 y más años,Solteros/Solteras,"0,7"
2010T3,Hombres,70 y más años,Solteros/Solteras,"0,6"
2010T2,Hombres,70 y más años,Solteros/Solteras,0
2010T1,Hombres,70 y más años,Solteros/Solteras,0
2009T4,Hombres,70 y más años,Solteros/Solteras,0
2009T3,Hombres,70 y más años,Solteros/Solteras,0
2009T2,Hombres,70 y más años,Solteros/Solteras,0
2009T1,Hombres,70 y más años,Solteros/Solteras,0
2008T4,Hombres,70 y más años,Solteros/Solteras,0
2008T3,Hombres,70 y más años,Solteros/Solteras,0
2008T2,Hombres,70 y más años,Solteros/Solteras,0
2008T1,Hombres,70 y más años,Solteros/Solteras,0
2007T4,Hombres,70 y más años,Solteros/Solteras,0
2007T3,Hombres,70 y más años,Solteros/Solteras,0
2007T2,Hombres,70 y más años,Solteros/Solteras,"0,3"
2007T1,Hombres,70 y más años,Solteros/Solteras,"0,4"
2006T4,Hombres,70 y más años,Solteros/Solteras,0
2006T3,Hombres,70 y más años,Solteros/Solteras,0
2006T2,Hombres,70 y más años,Solteros/Solteras,0
2006T1,Hombres,70 y más años,Solteros/Solteras,0
2005T4,Hombres,70 y más años,Solteros/Solteras,0
2005T3,Hombres,70 y más años,Solteros/Solteras,0
2005T2,Hombres,70 y más años,Solteros/Solteras,0
2005T1,Hombres,70 y más años,Solteros/Solteras,0
2004T4,Hombres,70 y más años,Solteros/Solteras,0
2004T3,Hombres,70 y más años,Solteros/Solteras,0
2004T2,Hombres,70 y más años,Solteros/Solteras,0
2004T1,Hombres,70 y más años,Solteros/Solteras,0
2003T4,Hombres,70 y más años,Solteros/Solteras,0
2003T3,Hombres,70 y más años,Solteros/Solteras,0
2003T2,Hombres,70 y más años,Solteros/Solteras,0
2003T1,Hombres,70 y más años,Solteros/Solteras,0
2002T4,Hombres,70 y más años,Solteros/Solteras,0
2002T3,Hombres,70 y más años,Solteros/Solteras,0
2002T2,Hombres,70 y más años,Solteros/Solteras,0
2002T1,Hombres,70 y más años,Solteros/Solteras,"0,5"
2025T1,Hombres,70 y más años,Casados/Casadas,"0,7"
2024T4,Hombres,70 y más años,Casados/Casadas,"0,8"
2024T3,Hombres,70 y más años,Casados/Casadas,"1,5"
2024T2,Hombres,70 y más años,Casados/Casadas,..
2024T1,Hombres,70 y más años,Casados/Casadas,"0,3"
2023T4,Hombres,70 y más años,Casados/Casadas,..
2023T3,Hombres,70 y más años,Casados/Casadas,"2,3"
2023T2,Hombres,70 y más años,Casados/Casadas,..
2023T1,Hombres,70 y más años,Casados/Casadas,..
2022T4,Hombres,70 y más años,Casados/Casadas,"0,5"
2022T3,Hombres,70 y más años,Casados/Casadas,..
2022T2,Hombres,70 y más años,Casados/Casadas,"2,6"
2022T1,Hombres,70 y más años,Casados/Casadas,"0,6"
2021T4,Hombres,70 y más años,Casados/Casadas,"0,4"
2021T3,Hombres,70 y más años,Casados/Casadas,1
2021T2,Hombres,70 y más años,Casados/Casadas,1
2021T1,Hombres,70 y más años,Casados/Casadas,1
2020T4,Hombres,70 y más años,Casados/Casadas,0
2020T3,Hombres,70 y más años,Casados/Casadas,"0,8"
2020T2,Hombres,70 y más años,Casados/Casadas,0
2020T1,Hombres,70 y más años,Casados/Casadas,0
2019T4,Hombres,70 y más años,Casados/Casadas,0
2019T3,Hombres,70 y más años,Casados/Casadas,"0,3"
2019T2,Hombres,70 y más años,Casados/Casadas,0
2019T1,Hombres,70 y más años,Casados/Casadas,0
2018T4,Hombres,70 y más años,Casados/Casadas,0
2018T3,Hombres,70 y más años,Casados/Casadas,0
2018T2,Hombres,70 y más años,Casados/Casadas,0
2018T1,Hombres,70 y más años,Casados/Casadas,0
2017T4,Hombres,70 y más años,Casados/Casadas,"0,2"
2017T3,Hombres,70 y más años,Casados/Casadas,0
2017T2,Hombres,70 y más años,Casados/Casadas,0
2017T1,Hombres,70 y más años,Casados/Casadas,"0,4"
2016T4,Hombres,70 y más años,Casados/Casadas,"0,5"
2016T3,Hombres,70 y más años,Casados/Casadas,1
2016T2,Hombres,70 y más años,Casados/Casadas,0
2016T1,Hombres,70 y más años,Casados/Casadas,"0,7"
2015T4,Hombres,70 y más años,Casados/Casadas,"0,5"
2015T3,Hombres,70 y más años,Casados/Casadas,"0,5"
2015T2,Hombres,70 y más años,Casados/Casadas,"0,5"
2015T1,Hombres,70 y más años,Casados/Casadas,0
2014T4,Hombres,70 y más años,Casados/Casadas,"0,6"
2014T3,Hombres,70 y más años,Casados/Casadas,"0,6"
2014T2,Hombres,70 y más años,Casados/Casadas,"0,6"
2014T1,Hombres,70 y más años,Casados/Casadas,0
2013T4,Hombres,70 y más años,Casados/Casadas,0
2013T3,Hombres,70 y más años,Casados/Casadas,"0,1"
2013T2,Hombres,70 y más años,Casados/Casadas,0
2013T1,Hombres,70 y más años,Casados/Casadas,0
2012T4,Hombres,70 y más años,Casados/Casadas,0
2012T3,Hombres,70 y más años,Casados/Casadas,0
2012T2,Hombres,70 y más años,Casados/Casadas,0
2012T1,Hombres,70 y más años,Casados/Casadas,"0,1"
2011T4,Hombres,70 y más años,Casados/Casadas,0
2011T3,Hombres,70 y más años,Casados/Casadas,"0,6"
2011T2,Hombres,70 y más años,Casados/Casadas,"0,5"
2011T1,Hombres,70 y más años,Casados/Casadas,"1,4"
2010T4,Hombres,70 y más años,Casados/Casadas,"0,1"
2010T3,Hombres,70 y más años,Casados/Casadas,0
2010T2,Hombres,70 y más años,Casados/Casadas,0
2010T1,Hombres,70 y más años,Casados/Casadas,0
2009T4,Hombres,70 y más años,Casados/Casadas,0
2009T3,Hombres,70 y más años,Casados/Casadas,0
2009T2,Hombres,70 y más años,Casados/Casadas,0
2009T1,Hombres,70 y más años,Casados/Casadas,0
2008T4,Hombres,70 y más años,Casados/Casadas,0
2008T3,Hombres,70 y más años,Casados/Casadas,0
2008T2,Hombres,70 y más años,Casados/Casadas,0
2008T1,Hombres,70 y más años,Casados/Casadas,0
2007T4,Hombres,70 y más años,Casados/Casadas,0
2007T3,Hombres,70 y más años,Casados/Casadas,0
2007T2,Hombres,70 y más años,Casados/Casadas,0
2007T1,Hombres,70 y más años,Casados/Casadas,0
2006T4,Hombres,70 y más años,Casados/Casadas,0
2006T3,Hombres,70 y más años,Casados/Casadas,0
2006T2,Hombres,70 y más años,Casados/Casadas,"0,1"
2006T1,Hombres,70 y más años,Casados/Casadas,0
2005T4,Hombres,70 y más años,Casados/Casadas,"0,1"
2005T3,Hombres,70 y más años,Casados/Casadas,"0,6"
2005T2,Hombres,70 y más años,Casados/Casadas,0
2005T1,Hombres,70 y más años,Casados/Casadas,"0,2"
2004T4,Hombres,70 y más años,Casados/Casadas,"0,5"
2004T3,Hombres,70 y más años,Casados/Casadas,0
2004T2,Hombres,70 y más años,Casados/Casadas,0
2004T1,Hombres,70 y más años,Casados/Casadas,0
2003T4,Hombres,70 y más años,Casados/Casadas,"0,1"
2003T3,Hombres,70 y más años,Casados/Casadas,0
2003T2,Hombres,70 y más años,Casados/Casadas,"0,1"
2003T1,Hombres,70 y más años,Casados/Casadas,"0,6"
2002T4,Hombres,70 y más años,Casados/Casadas,0
2002T3,Hombres,70 y más años,Casados/Casadas,0
2002T2,Hombres,70 y más años,Casados/Casadas,0
2002T1,Hombres,70 y más años,Casados/Casadas,0
2025T1,Hombres,70 y más años,Viudos/Viudas,..
2024T4,Hombres,70 y más años,Viudos/Viudas,..
2024T3,Hombres,70 y más años,Viudos/Viudas,..
2024T2,Hombres,70 y más años,Viudos/Viudas,..
2024T1,Hombres,70 y más años,Viudos/Viudas,..
2023T4,Hombres,70 y más años,Viudos/Viudas,..
2023T3,Hombres,70 y más años,Viudos/Viudas,..
2023T2,Hombres,70 y más años,Viudos/Viudas,..
2023T1,Hombres,70 y más años,Viudos/Viudas,..
2022T4,Hombres,70 y más años,Viudos/Viudas,..
2022T3,Hombres,70 y más años,Viudos/Viudas,..
2022T2,Hombres,70 y más años,Viudos/Viudas,..
2022T1,Hombres,70 y más años,Viudos/Viudas,..
2021T4,Hombres,70 y más años,Viudos/Viudas,..
2021T3,Hombres,70 y más años,Viudos/Viudas,..
2021T2,Hombres,70 y más años,Viudos/Viudas,..
2021T1,Hombres,70 y más años,Viudos/Viudas,..
2020T4,Hombres,70 y más años,Viudos/Viudas,0
2020T3,Hombres,70 y más años,Viudos/Viudas,0
2020T2,Hombres,70 y más años,Viudos/Viudas,0
2020T1,Hombres,70 y más años,Viudos/Viudas,0
2019T4,Hombres,70 y más años,Viudos/Viudas,0
2019T3,Hombres,70 y más años,Viudos/Viudas,0
2019T2,Hombres,70 y más años,Viudos/Viudas,0
2019T1,Hombres,70 y más años,Viudos/Viudas,0
2018T4,Hombres,70 y más años,Viudos/Viudas,0
2018T3,Hombres,70 y más años,Viudos/Viudas,0
2018T2,Hombres,70 y más años,Viudos/Viudas,0
2018T1,Hombres,70 y más años,Viudos/Viudas,0
2017T4,Hombres,70 y más años,Viudos/Viudas,0
2017T3,Hombres,70 y más años,Viudos/Viudas,0
2017T2,Hombres,70 y más años,Viudos/Viudas,0
2017T1,Hombres,70 y más años,Viudos/Viudas,0
2016T4,Hombres,70 y más años,Viudos/Viudas,0
2016T3,Hombres,70 y más años,Viudos/Viudas,0
2016T2,Hombres,70 y más años,Viudos/Viudas,0
2016T1,Hombres,70 y más años,Viudos/Viudas,0
2015T4,Hombres,70 y más años,Viudos/Viudas,0
2015T3,Hombres,70 y más años,Viudos/Viudas,0
2015T2,Hombres,70 y más años,Viudos/Viudas,0
2015T1,Hombres,70 y más años,Viudos/Viudas,0
2014T4,Hombres,70 y más años,Viudos/Viudas,0
2014T3,Hombres,70 y más años,Viudos/Viudas,0
2014T2,Hombres,70 y más años,Viudos/Viudas,0
2014T1,Hombres,70 y más años,Viudos/Viudas,0
2013T4,Hombres,70 y más años,Viudos/Viudas,0
2013T3,Hombres,70 y más años,Viudos/Viudas,0
2013T2,Hombres,70 y más años,Viudos/Viudas,0
2013T1,Hombres,70 y más años,Viudos/Viudas,0
2012T4,Hombres,70 y más años,Viudos/Viudas,0
2012T3,Hombres,70 y más años,Viudos/Viudas,0
2012T2,Hombres,70 y más años,Viudos/Viudas,0
2012T1,Hombres,70 y más años,Viudos/Viudas,0
2011T4,Hombres,70 y más años,Viudos/Viudas,0
2011T3,Hombres,70 y más años,Viudos/Viudas,0
2011T2,Hombres,70 y más años,Viudos/Viudas,0
2011T1,Hombres,70 y más años,Viudos/Viudas,0
2010T4,Hombres,70 y más años,Viudos/Viudas,0
2010T3,Hombres,70 y más años,Viudos/Viudas,0
2010T2,Hombres,70 y más años,Viudos/Viudas,0
2010T1,Hombres,70 y más años,Viudos/Viudas,0
2009T4,Hombres,70 y más años,Viudos/Viudas,0
2009T3,Hombres,70 y más años,Viudos/Viudas,0
2009T2,Hombres,70 y más años,Viudos/Viudas,0
2009T1,Hombres,70 y más años,Viudos/Viudas,0
2008T4,Hombres,70 y más años,Viudos/Viudas,0
